audio_path,transcript,emotion
data/raw/TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_size_ps.wav,size,ps
data/raw/TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_soap_ps.wav,soap,ps
data/raw/TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_soup_ps.wav,soup,ps
data/raw/TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_sour_ps.wav,sour,ps
data/raw/TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_south_ps.wav,south,ps
data/raw/TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_sub_ps.wav,sub,ps
data/raw/TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_such_ps.wav,such,ps
data/raw/TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_sure_ps.wav,sure,ps
data/raw/TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_take_ps.wav,take,ps
data/raw/TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_talk_ps.wav,talk,ps
data/raw/TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_tape_ps.wav,tape,ps
data/raw/TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_team_ps.wav,team,ps
data/raw/TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_tell_ps.wav,tell,ps
data/raw/TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_thin_ps.wav,thin,ps
data/raw/TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_third_ps.wav,third,ps
data/raw/TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_thought_ps.wav,thought,ps
data/raw/TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_thumb_ps.wav,thumb,ps
data/raw/TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_time_ps.wav,time,ps
data/raw/TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_tip_ps.wav,tip,ps
data/raw/TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_tire_ps.wav,tire,ps
data/raw/TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_ton_ps.wav,ton,ps
data/raw/TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_tool_ps.wav,tool,ps
data/raw/TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_tough_ps.wav,tough,ps
data/raw/TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_turn_ps.wav,turn,ps
data/raw/TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_vine_ps.wav,vine,ps
data/raw/TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_voice_ps.wav,voice,ps
data/raw/TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_void_ps.wav,void,ps
data/raw/TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_vote_ps.wav,vote,ps
data/raw/TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_wag_ps.wav,wag,ps
data/raw/TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_walk_ps.wav,walk,ps
data/raw/TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_wash_ps.wav,wash,ps
data/raw/TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_week_ps.wav,week,ps
data/raw/TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_wheat_ps.wav,wheat,ps
data/raw/TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_when_ps.wav,when,ps
data/raw/TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_which_ps.wav,which,ps
data/raw/TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_whip_ps.wav,whip,ps
data/raw/TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_white_ps.wav,white,ps
data/raw/TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_wife_ps.wav,wife,ps
data/raw/TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_wire_ps.wav,wire,ps
data/raw/TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_witch_ps.wav,witch,ps
data/raw/TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_yearn_ps.wav,yearn,ps
data/raw/TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_yes_ps.wav,yes,ps
data/raw/TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_young_ps.wav,young,ps
data/raw/TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_youth_ps.wav,youth,ps
data/raw/TESS Toronto emotional speech set data\YAF_sad\YAF_back_sad.wav,back,sad
data/raw/TESS Toronto emotional speech set data\YAF_sad\YAF_bar_sad.wav,bar,sad
data/raw/TESS Toronto emotional speech set data\YAF_sad\YAF_base_sad.wav,base,sad
data/raw/TESS Toronto emotional speech set data\YAF_sad\YAF_bath_sad.wav,bath,sad
data/raw/TESS Toronto emotional speech set data\YAF_sad\YAF_bean_sad.wav,bean,sad
data/raw/TESS Toronto emotional speech set data\YAF_sad\YAF_beg_sad.wav,beg,sad
data/raw/TESS Toronto emotional speech set data\YAF_sad\YAF_bite_sad.wav,bite,sad
data/raw/TESS Toronto emotional speech set data\YAF_sad\YAF_boat_sad.wav,boat,sad
data/raw/TESS Toronto emotional speech set data\YAF_sad\YAF_bone_sad.wav,bone,sad
data/raw/TESS Toronto emotional speech set data\YAF_sad\YAF_book_sad.wav,book,sad
data/raw/TESS Toronto emotional speech set data\YAF_sad\YAF_bought_sad.wav,bought,sad
data/raw/TESS Toronto emotional speech set data\YAF_sad\YAF_burn_sad.wav,burn,sad
data/raw/TESS Toronto emotional speech set data\YAF_sad\YAF_cab_sad.wav,cab,sad
data/raw/TESS Toronto emotional speech set data\YAF_sad\YAF_calm_sad.wav,calm,sad
data/raw/TESS Toronto emotional speech set data\YAF_sad\YAF_came_sad.wav,came,sad
data/raw/TESS Toronto emotional speech set data\YAF_sad\YAF_cause_sad.wav,cause,sad
data/raw/TESS Toronto emotional speech set data\YAF_sad\YAF_chain_sad.wav,chain,sad
data/raw/TESS Toronto emotional speech set data\YAF_sad\YAF_chair_sad.wav,chair,sad
data/raw/TESS Toronto emotional speech set data\YAF_sad\YAF_chalk_sad.wav,chalk,sad
data/raw/TESS Toronto emotional speech set data\YAF_sad\YAF_chat_sad.wav,chat,sad
data/raw/TESS Toronto emotional speech set data\YAF_sad\YAF_check_sad.wav,check,sad
data/raw/TESS Toronto emotional speech set data\YAF_sad\YAF_cheek_sad.wav,cheek,sad
data/raw/TESS Toronto emotional speech set data\YAF_sad\YAF_chief_sad.wav,chief,sad
data/raw/TESS Toronto emotional speech set data\YAF_sad\YAF_choice_sad.wav,choice,sad
data/raw/TESS Toronto emotional speech set data\YAF_sad\YAF_cool_sad.wav,cool,sad
data/raw/TESS Toronto emotional speech set data\YAF_sad\YAF_dab_sad.wav,dab,sad
data/raw/TESS Toronto emotional speech set data\YAF_sad\YAF_date_sad.wav,date,sad
data/raw/TESS Toronto emotional speech set data\YAF_sad\YAF_dead_sad.wav,dead,sad
data/raw/TESS Toronto emotional speech set data\YAF_sad\YAF_death_sad.wav,death,sad
data/raw/TESS Toronto emotional speech set data\YAF_sad\YAF_deep_sad.wav,deep,sad
data/raw/TESS Toronto emotional speech set data\YAF_sad\YAF_dime_sad.wav,dime,sad
data/raw/TESS Toronto emotional speech set data\YAF_sad\YAF_dip_sad.wav,dip,sad
data/raw/TESS Toronto emotional speech set data\YAF_sad\YAF_ditch_sad.wav,ditch,sad
data/raw/TESS Toronto emotional speech set data\YAF_sad\YAF_dodge_sad.wav,dodge,sad
data/raw/TESS Toronto emotional speech set data\YAF_sad\YAF_dog_sad.wav,dog,sad
data/raw/TESS Toronto emotional speech set data\YAF_sad\YAF_doll_sad.wav,doll,sad
data/raw/TESS Toronto emotional speech set data\YAF_sad\YAF_door_sad.wav,door,sad
data/raw/TESS Toronto emotional speech set data\YAF_sad\YAF_fail_sad.wav,fail,sad
data/raw/TESS Toronto emotional speech set data\YAF_sad\YAF_fall_sad.wav,fall,sad
data/raw/TESS Toronto emotional speech set data\YAF_sad\YAF_far_sad.wav,far,sad
data/raw/TESS Toronto emotional speech set data\YAF_sad\YAF_fat_sad.wav,fat,sad
data/raw/TESS Toronto emotional speech set data\YAF_sad\YAF_fit_sad.wav,fit,sad
data/raw/TESS Toronto emotional speech set data\YAF_sad\YAF_five_sad.wav,five,sad
data/raw/TESS Toronto emotional speech set data\YAF_sad\YAF_food_sad.wav,food,sad
data/raw/TESS Toronto emotional speech set data\YAF_sad\YAF_gap_sad.wav,gap,sad
data/raw/TESS Toronto emotional speech set data\YAF_sad\YAF_gas_sad.wav,gas,sad
data/raw/TESS Toronto emotional speech set data\YAF_sad\YAF_gaze_sad.wav,gaze,sad
data/raw/TESS Toronto emotional speech set data\YAF_sad\YAF_germ_sad.wav,germ,sad
data/raw/TESS Toronto emotional speech set data\YAF_sad\YAF_get_sad.wav,get,sad
data/raw/TESS Toronto emotional speech set data\YAF_sad\YAF_gin_sad.wav,gin,sad
data/raw/TESS Toronto emotional speech set data\YAF_sad\YAF_goal_sad.wav,goal,sad
data/raw/TESS Toronto emotional speech set data\YAF_sad\YAF_good_sad.wav,good,sad
data/raw/TESS Toronto emotional speech set data\YAF_sad\YAF_goose_sad.wav,goose,sad
data/raw/TESS Toronto emotional speech set data\YAF_sad\YAF_gun_sad.wav,gun,sad
data/raw/TESS Toronto emotional speech set data\YAF_sad\YAF_half_sad.wav,half,sad
data/raw/TESS Toronto emotional speech set data\YAF_sad\YAF_hall_sad.wav,hall,sad
data/raw/TESS Toronto emotional speech set data\YAF_sad\YAF_hash_sad.wav,hash,sad
data/raw/TESS Toronto emotional speech set data\YAF_sad\YAF_hate_sad.wav,hate,sad
data/raw/TESS Toronto emotional speech set data\YAF_sad\YAF_have_sad.wav,have,sad
data/raw/TESS Toronto emotional speech set data\YAF_sad\YAF_haze_sad.wav,haze,sad
data/raw/TESS Toronto emotional speech set data\YAF_sad\YAF_hire_sad.wav,hire,sad
data/raw/TESS Toronto emotional speech set data\YAF_sad\YAF_hit_sad.wav,hit,sad
data/raw/TESS Toronto emotional speech set data\YAF_sad\YAF_hole_sad.wav,hole,sad
data/raw/TESS Toronto emotional speech set data\YAF_sad\YAF_home_sad.wav,home,sad
data/raw/TESS Toronto emotional speech set data\YAF_sad\YAF_hurl_sad.wav,hurl,sad
data/raw/TESS Toronto emotional speech set data\YAF_sad\YAF_hush_sad.wav,hush,sad
data/raw/TESS Toronto emotional speech set data\YAF_sad\YAF_jail_sad.wav,jail,sad
data/raw/TESS Toronto emotional speech set data\YAF_sad\YAF_jar_sad.wav,jar,sad
data/raw/TESS Toronto emotional speech set data\YAF_sad\YAF_join_sad.wav,join,sad
data/raw/TESS Toronto emotional speech set data\YAF_sad\YAF_judge_sad.wav,judge,sad
data/raw/TESS Toronto emotional speech set data\YAF_sad\YAF_jug_sad.wav,jug,sad
data/raw/TESS Toronto emotional speech set data\YAF_sad\YAF_juice_sad.wav,juice,sad
data/raw/TESS Toronto emotional speech set data\YAF_sad\YAF_keen_sad.wav,keen,sad
data/raw/TESS Toronto emotional speech set data\YAF_sad\YAF_keep_sad.wav,keep,sad
data/raw/TESS Toronto emotional speech set data\YAF_sad\YAF_keg_sad.wav,keg,sad
data/raw/TESS Toronto emotional speech set data\YAF_sad\YAF_kick_sad.wav,kick,sad
data/raw/TESS Toronto emotional speech set data\YAF_sad\YAF_kill_sad.wav,kill,sad
data/raw/TESS Toronto emotional speech set data\YAF_sad\YAF_king_sad.wav,king,sad
data/raw/TESS Toronto emotional speech set data\YAF_sad\YAF_kite_sad.wav,kite,sad
data/raw/TESS Toronto emotional speech set data\YAF_sad\YAF_knock_sad.wav,knock,sad
data/raw/TESS Toronto emotional speech set data\YAF_sad\YAF_late_sad.wav,late,sad
data/raw/TESS Toronto emotional speech set data\YAF_sad\YAF_laud_sad.wav,laud,sad
data/raw/TESS Toronto emotional speech set data\YAF_sad\YAF_lean_sad.wav,lean,sad
data/raw/TESS Toronto emotional speech set data\YAF_sad\YAF_learn_sad.wav,learn,sad
data/raw/TESS Toronto emotional speech set data\YAF_sad\YAF_lease_sad.wav,lease,sad
data/raw/TESS Toronto emotional speech set data\YAF_sad\YAF_lid_sad.wav,lid,sad
data/raw/TESS Toronto emotional speech set data\YAF_sad\YAF_life_sad.wav,life,sad
data/raw/TESS Toronto emotional speech set data\YAF_sad\YAF_limb_sad.wav,limb,sad
data/raw/TESS Toronto emotional speech set data\YAF_sad\YAF_live_sad.wav,live,sad
data/raw/TESS Toronto emotional speech set data\YAF_sad\YAF_loaf_sad.wav,loaf,sad
data/raw/TESS Toronto emotional speech set data\YAF_sad\YAF_long_sad.wav,long,sad
data/raw/TESS Toronto emotional speech set data\YAF_sad\YAF_lore_sad.wav,lore,sad
data/raw/TESS Toronto emotional speech set data\YAF_sad\YAF_lose_sad.wav,lose,sad
data/raw/TESS Toronto emotional speech set data\YAF_sad\YAF_lot_sad.wav,lot,sad
data/raw/TESS Toronto emotional speech set data\YAF_sad\YAF_love_sad.wav,love,sad
data/raw/TESS Toronto emotional speech set data\YAF_sad\YAF_luck_sad.wav,luck,sad
data/raw/TESS Toronto emotional speech set data\YAF_sad\YAF_make_sad.wav,make,sad
data/raw/TESS Toronto emotional speech set data\YAF_sad\YAF_match_sad.wav,match,sad
data/raw/TESS Toronto emotional speech set data\YAF_sad\YAF_merge_sad.wav,merge,sad
data/raw/TESS Toronto emotional speech set data\YAF_sad\YAF_mess_sad.wav,mess,sad
data/raw/TESS Toronto emotional speech set data\YAF_sad\YAF_met_sad.wav,met,sad
data/raw/TESS Toronto emotional speech set data\YAF_sad\YAF_mill_sad.wav,mill,sad
data/raw/TESS Toronto emotional speech set data\YAF_sad\YAF_mob_sad.wav,mob,sad
data/raw/TESS Toronto emotional speech set data\YAF_sad\YAF_mode_sad.wav,mode,sad
data/raw/TESS Toronto emotional speech set data\YAF_sad\YAF_mood_sad.wav,mood,sad
data/raw/TESS Toronto emotional speech set data\YAF_sad\YAF_moon_sad.wav,moon,sad
data/raw/TESS Toronto emotional speech set data\YAF_sad\YAF_mop_sad.wav,mop,sad
data/raw/TESS Toronto emotional speech set data\YAF_sad\YAF_mouse_sad.wav,mouse,sad
data/raw/TESS Toronto emotional speech set data\YAF_sad\YAF_nag_sad.wav,nag,sad
data/raw/TESS Toronto emotional speech set data\YAF_sad\YAF_name_sad.wav,name,sad
data/raw/TESS Toronto emotional speech set data\YAF_sad\YAF_near_sad.wav,near,sad
data/raw/TESS Toronto emotional speech set data\YAF_sad\YAF_neat_sad.wav,neat,sad
data/raw/TESS Toronto emotional speech set data\YAF_sad\YAF_nice_sad.wav,nice,sad
data/raw/TESS Toronto emotional speech set data\YAF_sad\YAF_note_sad.wav,note,sad
data/raw/TESS Toronto emotional speech set data\YAF_sad\YAF_numb_sad.wav,numb,sad
data/raw/TESS Toronto emotional speech set data\YAF_sad\YAF_pad_sad.wav,pad,sad
data/raw/TESS Toronto emotional speech set data\YAF_sad\YAF_page_sad.wav,page,sad
data/raw/TESS Toronto emotional speech set data\YAF_sad\YAF_pain_sad.wav,pain,sad
data/raw/TESS Toronto emotional speech set data\YAF_sad\YAF_pass_sad.wav,pass,sad
data/raw/TESS Toronto emotional speech set data\YAF_sad\YAF_pearl_sad.wav,pearl,sad
data/raw/TESS Toronto emotional speech set data\YAF_sad\YAF_peg_sad.wav,peg,sad
data/raw/TESS Toronto emotional speech set data\YAF_sad\YAF_perch_sad.wav,perch,sad
data/raw/TESS Toronto emotional speech set data\YAF_sad\YAF_phone_sad.wav,phone,sad
data/raw/TESS Toronto emotional speech set data\YAF_sad\YAF_pick_sad.wav,pick,sad
data/raw/TESS Toronto emotional speech set data\YAF_sad\YAF_pike_sad.wav,pike,sad
data/raw/TESS Toronto emotional speech set data\YAF_sad\YAF_pole_sad.wav,pole,sad
data/raw/TESS Toronto emotional speech set data\YAF_sad\YAF_pool_sad.wav,pool,sad
data/raw/TESS Toronto emotional speech set data\YAF_sad\YAF_puff_sad.wav,puff,sad
data/raw/TESS Toronto emotional speech set data\YAF_sad\YAF_rag_sad.wav,rag,sad
data/raw/TESS Toronto emotional speech set data\YAF_sad\YAF_raid_sad.wav,raid,sad
data/raw/TESS Toronto emotional speech set data\YAF_sad\YAF_rain_sad.wav,rain,sad
data/raw/TESS Toronto emotional speech set data\YAF_sad\YAF_raise_sad.wav,raise,sad
data/raw/TESS Toronto emotional speech set data\YAF_sad\YAF_rat_sad.wav,rat,sad
data/raw/TESS Toronto emotional speech set data\YAF_sad\YAF_reach_sad.wav,reach,sad
data/raw/TESS Toronto emotional speech set data\YAF_sad\YAF_read_sad.wav,read,sad
data/raw/TESS Toronto emotional speech set data\YAF_sad\YAF_red_sad.wav,red,sad
data/raw/TESS Toronto emotional speech set data\YAF_sad\YAF_ring_sad.wav,ring,sad
data/raw/TESS Toronto emotional speech set data\YAF_sad\YAF_ripe_sad.wav,ripe,sad
data/raw/TESS Toronto emotional speech set data\YAF_sad\YAF_road_sad.wav,road,sad
data/raw/TESS Toronto emotional speech set data\YAF_sad\YAF_room_sad.wav,room,sad
data/raw/TESS Toronto emotional speech set data\YAF_sad\YAF_rose_sad.wav,rose,sad
data/raw/TESS Toronto emotional speech set data\YAF_sad\YAF_rot_sad.wav,rot,sad
data/raw/TESS Toronto emotional speech set data\YAF_sad\YAF_rough_sad.wav,rough,sad
data/raw/TESS Toronto emotional speech set data\YAF_sad\YAF_rush_sad.wav,rush,sad
data/raw/TESS Toronto emotional speech set data\YAF_sad\YAF_said_sad.wav,said,sad
data/raw/TESS Toronto emotional speech set data\YAF_sad\YAF_sail_sad.wav,sail,sad
data/raw/TESS Toronto emotional speech set data\YAF_sad\YAF_search_sad.wav,search,sad
data/raw/TESS Toronto emotional speech set data\YAF_sad\YAF_seize_sad.wav,seize,sad
data/raw/TESS Toronto emotional speech set data\YAF_sad\YAF_sell_sad.wav,sell,sad
data/raw/TESS Toronto emotional speech set data\YAF_sad\YAF_shack_sad.wav,shack,sad
data/raw/TESS Toronto emotional speech set data\YAF_sad\YAF_shall_sad.wav,shall,sad
data/raw/TESS Toronto emotional speech set data\YAF_sad\YAF_shawl_sad.wav,shawl,sad
data/raw/TESS Toronto emotional speech set data\YAF_sad\YAF_sheep_sad.wav,sheep,sad
data/raw/TESS Toronto emotional speech set data\YAF_sad\YAF_shirt_sad.wav,shirt,sad
data/raw/TESS Toronto emotional speech set data\YAF_sad\YAF_should_sad.wav,should,sad
data/raw/TESS Toronto emotional speech set data\YAF_sad\YAF_shout_sad.wav,shout,sad
data/raw/TESS Toronto emotional speech set data\YAF_sad\YAF_size_sad.wav,size,sad
data/raw/TESS Toronto emotional speech set data\YAF_sad\YAF_soap_sad.wav,soap,sad
data/raw/TESS Toronto emotional speech set data\YAF_sad\YAF_soup_sad.wav,soup,sad
data/raw/TESS Toronto emotional speech set data\YAF_sad\YAF_sour_sad.wav,sour,sad
data/raw/TESS Toronto emotional speech set data\YAF_sad\YAF_south_sad.wav,south,sad
data/raw/TESS Toronto emotional speech set data\YAF_sad\YAF_sub_sad.wav,sub,sad
data/raw/TESS Toronto emotional speech set data\YAF_sad\YAF_such_sad.wav,such,sad
data/raw/TESS Toronto emotional speech set data\YAF_sad\YAF_sure_sad.wav,sure,sad
data/raw/TESS Toronto emotional speech set data\YAF_sad\YAF_take_sad.wav,take,sad
data/raw/TESS Toronto emotional speech set data\YAF_sad\YAF_talk_sad.wav,talk,sad
data/raw/TESS Toronto emotional speech set data\YAF_sad\YAF_tape_sad.wav,tape,sad
data/raw/TESS Toronto emotional speech set data\YAF_sad\YAF_team_sad.wav,team,sad
data/raw/TESS Toronto emotional speech set data\YAF_sad\YAF_tell_sad.wav,tell,sad
data/raw/TESS Toronto emotional speech set data\YAF_sad\YAF_thin_sad.wav,thin,sad
data/raw/TESS Toronto emotional speech set data\YAF_sad\YAF_third_sad.wav,third,sad
data/raw/TESS Toronto emotional speech set data\YAF_sad\YAF_thought_sad.wav,thought,sad
data/raw/TESS Toronto emotional speech set data\YAF_sad\YAF_thumb_sad.wav,thumb,sad
data/raw/TESS Toronto emotional speech set data\YAF_sad\YAF_time_sad.wav,time,sad
data/raw/TESS Toronto emotional speech set data\YAF_sad\YAF_tip_sad.wav,tip,sad
data/raw/TESS Toronto emotional speech set data\YAF_sad\YAF_tire_sad.wav,tire,sad
data/raw/TESS Toronto emotional speech set data\YAF_sad\YAF_ton_sad.wav,ton,sad
data/raw/TESS Toronto emotional speech set data\YAF_sad\YAF_tool_sad.wav,tool,sad
